Approval_Year,Drug_Name,ChEMBL_ID
2019,TRIFAROTENE,CHEMBL3707313
2019,TUROCTOCOG ALFA PEGOL,CHEMBL5315071
2019,UBROGEPANT,CHEMBL2364638
2019,UPADACITINIB,CHEMBL3622821
2019,UPADACITINIB HEMIHYDRATE,CHEMBL5315119
2019,VOLANESORSEN SODIUM,CHEMBL3544989
2019,VOXELOTOR,CHEMBL4101807
2019,ZANAMIVIR HYDRATE,CHEMBL5315117
2019,ZANUBRUTINIB,CHEMBL3936761
2020,ABAMETAPIR,CHEMBL2205807
2020,ANSUVIMAB,CHEMBL4594388
2020,ARTESUNATE,CHEMBL361497
2020,ATIDARSAGENE AUTOTEMCEL,CHEMBL4802262
2020,ATOLTIVIMAB,CHEMBL4298183
2020,AVAPRITINIB,CHEMBL4204794
2020,BELANTAMAB MAFODOTIN,CHEMBL4298209
2020,BEMPEDOIC ACID,CHEMBL3545313
2020,BEROTRALSTAT,CHEMBL4594271
2020,BEROTRALSTAT HYDROCHLORIDE,CHEMBL4594272
2020,BREXUCABTAGENE AUTOLEUCEL,CHEMBL4594618
2020,BULEVIRTIDE ACETATE,CHEMBL5315080
2020,CALCIUM OXYBATE,CHEMBL4594393
2020,CAPMATINIB,CHEMBL3188267
2020,CAPMATINIB HYDROCHLORIDE,CHEMBL3989937
2020,CEDAZURIDINE,CHEMBL3237547
2020,CENOBAMATE,CHEMBL3989949
2020,CLASCOTERONE,CHEMBL3590187
2020,COPPER OXODOTREOTIDE,CHEMBL4302413
2020,COPPER OXODOTREOTIDE CU-64,CHEMBL4297339
2020,"DEFATTED POWDER OF ARACHIS HYPOGAEA L., SEMEN (PEANUTS)",CHEMBL5315089
2020,EPTINEZUMAB,CHEMBL3833320
2020,FERRIC DERISOMALTOSE,CHEMBL4298187
2020,FILGOTINIB,CHEMBL3301607
2020,FILGOTINIB MALEATE,CHEMBL4298167
2020,FLORTAUCIPIR,CHEMBL3546271
2020,FLORTAUCIPIR F 18,CHEMBL3545253
2020,FLUOROESTRADIOL,CHEMBL1627367
2020,FLUOROESTRADIOL F-18,CHEMBL4594261
2020,FOSTEMSAVIR,CHEMBL3301594
2020,FOSTEMSAVIR TROMETHAMINE,CHEMBL3301598
2020,GALLIUM GA 68 GOZETOTIDE,CHEMBL5095039
2020,IMLIFIDASE,CHEMBL4297981
2020,INCLISIRAN SODIUM,CHEMBL5095052
2020,INEBILIZUMAB,CHEMBL2109334
2020,ISATUXIMAB,CHEMBL3545131
2020,LACTITOL,CHEMBL1661
2020,LASMIDITAN,CHEMBL3039520
2020,LASMIDITAN SUCCINATE,CHEMBL3039526
2020,LEMBOREXANT,CHEMBL3545367
2020,LONAFARNIB,CHEMBL298734
2020,LUMASIRAN SODIUM,CHEMBL4650275
2020,LURBINECTEDIN,CHEMBL4297516
2020,MAFTIVIMAB,CHEMBL4298184
2020,MAGNESIUM OXYBATE,CHEMBL4594394
2020,MARGETUXIMAB,CHEMBL2364649
2020,MONOMETHYL FUMARATE,CHEMBL589586
2020,NAXITAMAB,CHEMBL4297984
2020,NIFURTIMOX,CHEMBL290960
2020,ODESIVIMAB,CHEMBL4298188
2020,OLICERIDINE,CHEMBL2443262
2020,ONASEMNOGENE ABEPARVOVEC,CHEMBL4297240
2020,OPICAPONE,CHEMBL1089318
2020,OSILODROSTAT,CHEMBL3099695
2020,OSILODROSTAT PHOSPHATE,CHEMBL3707393
2020,OZANIMOD,CHEMBL3707247
2020,OZANIMOD HYDROCHLORIDE,CHEMBL3707246
2020,PEMIGATINIB,CHEMBL4297522
2020,POTASSIUM BITARTRATE,CHEMBL2105248
2020,POTASSIUM OXYBATE,CHEMBL4594395
2020,PRALSETINIB,CHEMBL4582651
2020,REMDESIVIR,CHEMBL4065616
2020,REMIMAZOLAM,CHEMBL4297526
2020,REMIMAZOLAM BESYLATE,CHEMBL4594301
2020,RIMEGEPANT,CHEMBL2178422
2020,RIMEGEPANT SULFATE,CHEMBL2364629
2020,RIPRETINIB,CHEMBL4216467
2020,RISDIPLAM,CHEMBL4297528
2020,SACITUZUMAB GOVITECAN,CHEMBL3545262
2020,SATRALIZUMAB,CHEMBL3833307
2020,SELPERCATINIB,CHEMBL4559134
2020,SELUMETINIB,CHEMBL1614701
2020,SELUMETINIB SULFATE,CHEMBL2105684
2020,SETMELANOTIDE,CHEMBL3301624
2020,SETMELANOTIDE ACETATE,CHEMBL4650273
2020,SOMAPACITAN,CHEMBL3707290
2020,TAFASITAMAB,CHEMBL4298047
2020,TAZEMETOSTAT,CHEMBL3414621
2020,TAZEMETOSTAT HYDROBROMIDE,CHEMBL4594260
2020,TEPOTINIB,CHEMBL3402762
2020,TEPROTUMUMAB,CHEMBL1743079
2020,TIRABRUTINIB,CHEMBL4071161
2020,TIRABRUTINIB HYDROCHLORIDE,CHEMBL5314600
2020,TIRBANIBULIN,CHEMBL571546
2020,TREPROSTINIL SODIUM,CHEMBL561157
2020,TRIHEPTANOIN,CHEMBL4297585
2020,TUCATINIB,CHEMBL3989868
2020,VILTOLARSEN,CHEMBL4298062
2021,ABROCITINIB,CHEMBL3655081
2021,ADUCANUMAB,CHEMBL3039540
2021,AMIVANTAMAB,CHEMBL4297774
2021,ANIFROLUMAB,CHEMBL2364653
2021,ASCIMINIB,CHEMBL4208229
2021,ASCIMINIB HYDROCHLORIDE,CHEMBL4297220
2021,ATOGEPANT,CHEMBL3991065
2021,AVACOPAN,CHEMBL3989871
2021,AVALGLUCOSIDASE ALFA,CHEMBL4594320
2021,BELUMOSUDIL,CHEMBL2005186
2021,BELUMOSUDIL MESYLATE,CHEMBL4802130
2021,BELZUTIFAN,CHEMBL4585668
2021,BIMEKIZUMAB,CHEMBL4297700
2021,BRINCIDOFOVIR,CHEMBL203321
2021,CABOTEGRAVIR,CHEMBL2403238
2021,CABOTEGRAVIR SODIUM,CHEMBL3137330
2021,CASIMERSEN,CHEMBL4297566
2021,DASIGLUCAGON HYDROCHLORIDE,CHEMBL4650274
2021,DIFELIKEFALIN,CHEMBL3989915
2021,DIFELIKEFALIN ACETATE,CHEMBL5315123
2021,DOSTARLIMAB,CHEMBL4298124
2021,EFGARTIGIMOD ALFA,CHEMBL4297551
2021,ELIVALDOGENE AUTOTEMCEL,CHEMBL4594333
2021,EPHEDRINE HYDROCHLORIDE,CHEMBL2146102
2021,ESTETROL,CHEMBL1230314
2021,EVINACUMAB,CHEMBL3545191
2021,FEXINIDAZOLE,CHEMBL1631694
2021,FINERENONE,CHEMBL2181927
2021,FINGOLIMOD LAURYL SULFATE,CHEMBL5095050
2021,FOSDENOPTERIN,CHEMBL2338675
2021,FOSDENOPTERIN HYDROBROMIDE,CHEMBL4594300
2021,HEPATITIS B VIRUS HBSAG SURFACE PROTEIN ANTIGEN,CHEMBL4297973
2021,IBREXAFUNGERP,CHEMBL4297513
2021,IBREXAFUNGERP CITRATE,CHEMBL4298168
2021,IDECABTAGENE VICLEUCEL,CHEMBL4298199
2021,INFIGRATINIB,CHEMBL1852688
2021,INFIGRATINIB PHOSPHATE,CHEMBL1834657
2021,LEUPROLIDE MESYLATE,CHEMBL4802223
2021,LEVOKETOCONAZOLE,CHEMBL295698
2021,LONAPEGSOMATROPIN,CHEMBL4298185
2021,LONCASTUXIMAB TESIRINE,CHEMBL4297778
2021,MARALIXIBAT,CHEMBL363392
2021,MARALIXIBAT CHLORIDE,CHEMBL17879
2021,MARIBAVIR,CHEMBL515408
2021,MELPHALAN FLUFENAMIDE,CHEMBL4303060
2021,MELPHALAN FLUFENAMIDE HYDROCHLORIDE,CHEMBL4297403
2021,MOBOCERTINIB,CHEMBL4650319
2021,MOBOCERTINIB SUCCINATE,CHEMBL4802239
2021,ODEVIXIBAT,CHEMBL4297588
2021,ODEVIXIBAT SESQUIHYDRATE,CHEMBL5315120
2021,PAFOLACIANINE,CHEMBL4297412
2021,PAFOLACIANINE SODIUM,CHEMBL4594383
2021,PEGCETACOPLAN,CHEMBL4298211
2021,PIFLUFOLASTAT,CHEMBL4299851
2021,PIFLUFOLASTAT F18,CHEMBL4297334
2021,PONESIMOD,CHEMBL1096146
2021,REGDANVIMAB,CHEMBL4650462
2021,ROXADUSTAT,CHEMBL2338329
2021,SAMIDORPHAN,CHEMBL426084
2021,SAMIDORPHAN L-MALATE,CHEMBL2105749
2021,SERDEXMETHYLPHENIDATE,CHEMBL4301162
2021,SERDEXMETHYLPHENIDATE CHLORIDE,CHEMBL4298139
2021,SITAGLIPTIN FUMARATE,CHEMBL5315049
2021,SOTORASIB,CHEMBL4535757
2021,SOTROVIMAB,CHEMBL4650524
2021,TEPOTINIB HYDROCHLORIDE,CHEMBL4594292
2021,TEZEPELUMAB,CHEMBL3707229
2021,TISOTUMAB VEDOTIN,CHEMBL4297841
2021,TRALOKINUMAB,CHEMBL1743081
2021,TRILACICLIB,CHEMBL3894860
2021,TRILACICLIB DIHYDROCHLORIDE,CHEMBL4650272
2021,UMBRALISIB,CHEMBL3948730
2021,UMBRALISIB TOSYLATE,CHEMBL3989869
2021,VERICIGUAT,CHEMBL4066936
2021,VILOXAZINE,CHEMBL306700
2021,VILOXAZINE HYDROCHLORIDE,CHEMBL2106483
2021,VOCLOSPORIN,CHEMBL5314379
2021,VOSORITIDE,CHEMBL3707276
2022,ACALABRUTINIB MALEATE,CHEMBL4594293
2022,ADAGRASIB,CHEMBL4594350
2022,CILTACABTAGENE AUTOLEUCEL,CHEMBL4802263
2022,CRAVACITINIB,CHEMBL4596392
2022,DARIDOREXANT,CHEMBL4297590
2022,DARIDOREXANT HYDROCHLORIDE,CHEMBL4650216
2022,DAXIBOTULINUMTOXINA,CHEMBL3707359
2022,DEUCRAVACITINIB,CHEMBL4435170
2022,EFLAPEGRASTIM,CHEMBL3833384
2022,ELADOCAGENE EXUPARVOVEC,CHEMBL4298189
2022,EPTACOG BETA (ACTIVATED),CHEMBL5315078
2022,FARICIMAB,CHEMBL4297750
2022,FUTIBATINIB,CHEMBL3701238
2022,GADOPICLENOL,CHEMBL4297634
2022,GANAXOLONE,CHEMBL1568698
2022,INDIGOTINDISULFONATE,CHEMBL1091250
2022,INDIGOTINDISULFONATE SODIUM,CHEMBL2105023
2022,LENACAPAVIR,CHEMBL4594438
2022,LENACAPAVIR SODIUM,CHEMBL4802249
2022,LINZAGOLIX,CHEMBL3668014
2022,LINZAGOLIX CHOLINE,CHEMBL4298171
2022,LUTETIUM LU 177 VIPIVOTIDE TETRAXETAN,CHEMBL4594406
2022,MAVACAMTEN,CHEMBL4297517
2022,MELATONIN,CHEMBL45
2022,MIRVETUXIMAB SORAVTANSINE,CHEMBL3545132
2022,MITAPIVAT,CHEMBL4299940
2022,MITAPIVAT SULFATE,CHEMBL4297223
2022,MOSUNETUZUMAB,CHEMBL4297788
2022,NIRSEVIMAB,CHEMBL4297575
2022,OLIPUDASE ALFA,CHEMBL3707358
2022,OLUTASIDENIB,CHEMBL4297610
2022,OMIDENEPAG ISOPROPYL,CHEMBL4297666
2022,OTESECONAZOLE,CHEMBL3311228
2022,PACRITINIB,CHEMBL2035187
2022,PACRITINIB CITRATE,CHEMBL5095049
2022,PEMETREXED TROMETHAMINE,CHEMBL3989962
2022,PHENOBARBITAL,CHEMBL40
2022,PHENOBARBITAL SODIUM,CHEMBL149972
2022,RELATLIMAB,CHEMBL3990044
2022,SOMATROGON,CHEMBL4297830
2022,SPESOLIMAB,CHEMBL4297911
2022,SUTIMLIMAB,CHEMBL4297832
2022,TABELECLEUCEL,CHEMBL3990008
2022,TAPINAROF,CHEMBL259571
2022,TAURURSODIOL,CHEMBL272427
2022,TEBENTAFUSP,CHEMBL4297990
2022,TECLISTAMAB,CHEMBL4594505
2022,TEPLIZUMAB,CHEMBL1743078
2022,TERLIPRESSIN,CHEMBL2135460
2022,TIRZEPATIDE,CHEMBL4297839
2022,TREMELIMUMAB,CHEMBL2108658
2022,UBLITUXIMAB,CHEMBL2108354
2022,VALOCTOCOGENE ROXAPARVOVEC,CHEMBL4297579
2022,VENLAFAXINE BESYLATE,CHEMBL5095051
2022,VIPIVOTIDE TETRAXETAN LUTETIUM,CHEMBL4594730
2022,VONOPRAZAN,CHEMBL2079130
2022,VONOPRAZAN FUMARATE,CHEMBL2064032
2022,VUTRISIRAN,CHEMBL4594511
2022,VUTRISIRAN SODIUM,CHEMBL5095303
2022,"XENON XE-129, HYPERPOLARIZED",CHEMBL4594411
2023,AVACINCAPTAD PEGOL SODIUM,CHEMBL4297889
2023,BENEGRASTIM,CHEMBL4297950
2023,BEXAGLIFLOZIN,CHEMBL1808388
2023,CANTHARIDIN,CHEMBL48449
2023,CAPIVASERTIB,CHEMBL2325741
2023,CIPAGLUCOSIDASE ALFA,CHEMBL4594329
2023,DAPRODUSTAT,CHEMBL3544988
2023,DURLOBACTAM,CHEMBL4298137
2023,DURLOBACTAM SODIUM,CHEMBL4297378
2023,ELACESTRANT,CHEMBL4297509
2023,ELACESTRANT HYDROCHLORIDE,CHEMBL4594273
2023,ELRANATAMAB,CHEMBL4297809
2023,EPCORITAMAB,CHEMBL4650393
2023,ETRASIMOD,CHEMBL3358920
2023,ETRASIMOD ARGININE,CHEMBL3989933
2023,FEZOLINETANT,CHEMBL3608680
2023,FLOTUFOLASTAT F 18 GALLIUM,CHEMBL5314559
2023,FLOTUFOLASTAT GALLIUM,CHEMBL5316156
2023,FRUQUINTINIB,CHEMBL4303214
2023,GEPIRONE,CHEMBL284092
2023,GEPIRONE HYDROCHLORIDE,CHEMBL1204187
2023,GLOFITAMAB,CHEMBL4298092
2023,HEPARIN,CHEMBL4650299
2023,LECANEMAB,CHEMBL3833321
2023,LENIOLISIB,CHEMBL3643413
2023,LENIOLISIB PHOSPHATE,CHEMBL3989909
2023,MIRIKIZUMAB,CHEMBL3990014
2023,MOMELOTINIB,CHEMBL1078178
2023,MOMELOTINIB DIHYDROCHLORIDE,CHEMBL2219411
2023,MOTIXAFORTIDE ACETATE,CHEMBL5095449
2023,NEDOSIRAN SODIUM,CHEMBL4594338
2023,NIRMATRELVIR,CHEMBL4802135
2023,OMAVELOXOLONE,CHEMBL4303525
2023,PALOVAROTENE,CHEMBL2105648
2023,PEGUNIGALSIDASE ALFA,CHEMBL4297801
2023,PERFLUOROHEXYLOCTANE,CHEMBL5314588
2023,PIRTOBRUTINIB,CHEMBL4650485
2023,POZELIMAB,CHEMBL4298086
2023,QUIZARTINIB,CHEMBL576982
2023,QUIZARTINIB DIHYDROCHLORIDE,CHEMBL2105709
2023,REPOTRECTINIB,CHEMBL4298138
2023,RETIFANLIMAB,CHEMBL4298037
2023,REZAFUNGIN,CHEMBL3989945
2023,REZAFUNGIN ACETATE,CHEMBL3989928
2023,RITLECITINIB,CHEMBL4085457
2023,RITLECITINIB TOSYLATE,CHEMBL5314649
2023,ROZANOLIXIZUMAB,CHEMBL4297820
2023,SPARSENTAN,CHEMBL539423
2023,TALQUETAMAB,CHEMBL4594503
2023,TAUROLIDINE,CHEMBL2105420
2023,TECHNETIUM TC-99M LABELED CARBON,CHEMBL5314650
2023,TOFERSEN,CHEMBL3833346
2023,TORIPALIMAB,CHEMBL4297843
2023,TROFINETIDE,CHEMBL197084
2023,VAMOROLONE,CHEMBL3707311
2023,ZAVEGEPANT,CHEMBL2397415
2023,ZAVEGEPANT HYDROCHLORIDE,CHEMBL4650220
2023,ZILUCOPLAN SODIUM,CHEMBL5315048
2023,ZURANOLONE,CHEMBL4105630
